,specie link,description link_genera,pileus_genera,spores_genera,stipes_genera,genera,genera link,Family,Order,Subclass,Class,Phylum,Kingdom,name,description link_index,pileus_index,spores_index,stipes_index,var.,synonyms,description link,pileus,stipes,spores,stipes long,stipes thick,spores 1d,spores 2d,pileus width,stipes long measure,stipes thick measure,spores 1d measure,spores 2d measure,pileus width measure
42,http://www.mushroomexpert.com/amanita_gemmata.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita gemmata,,,,,,[],For description see Amanitaceae.org  & 'California Mushrooms'.,"Cap: 3-11 cm; convex to planoconvex or flat; dull yellow, fading to nearly whitish; sticky when fresh; when young covered with white warts that are easily lost as the mushroom matures; bald; the margin often lined by maturity.","Stem: 4-14 cm long; 1-2 cm thick; tapering slightly to the apex; with a small basal bulb; bald or finely hairy; white; with a fragile white ring that is easily lost; with a white volva that typically clings tightly to the bulb and extends to form a free rim on the upper edge of the bulb, but may fragment into soft patches or warts at the top of the bulb.",Microscopic Features: Spores 8-13 x 6.5-9 µ; broadly elliptical; smooth; inamyloid. Basidia 4-spored; without clamps. Pileipellis an ixocutis of hyphae 2-8 µ wide. Lamellar trama bilateral; subhymenium ramose or with slightly inflated cells.,"['4', '14 ']","['1', '2 ']","['8', '13']","['6.5', '9 ']","['3', '11 ']",cm,cm,µ,µ,cm
43,https://www.mykoweb.com/CAF/species/Amanita_magniverrucata.html,,,,,,,,,,,,,Amanita magniverrucata,,,,,,[],,"Cap 7-14 cm broad, convex, expanding to nearly plane; margin inrolled, becoming incurved to decurved, often with adhering veil fragments; surface moist, covered with large, firmly attached, angular warts; cap color white, the warts at times cream-buff to buff-brown in age or from handling; context up to 2 cm thick, firm, white, unchanging; odor mild when young, unpleasant and strong in age; taste mild.","Stipe 6-12 cm long, up to 4 cm thick, solid, fleshy, the base typically bulbous with a root-like extension; surface white, dry, striate at the apex, cottony-floccose below, sometimes buff-brown in age or from handling; partial veil membranous, thin, fragile, either leaving fragments on the young cap or forming an evanescent, short-limbed annulus; volva consisting of one to several scaly rings which in age may disappear.","Spores 9-11.5 x 6-8 µm, ovoid, thin-walled, hilar appendage occasionally prominent, amyloid; spore print white.","['6', '12 ']",['4 '],"['9', '11.5']","['6', '8 ']","['7', '14 ']",cm,cm,µm,µm,cm
44,https://www.mykoweb.com/CAF/species/Amanita_muscaria.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita muscaria,,,,,,"['Amanita muscaria', 'flavivolvata']",,"Cap 6-39 cm broad, rounded at first, then plane in age, surface viscid when moist; margin striate often with adhering partial veil fragments when young; cap red, usually with white warts but in one variety, yellow warts.","Stipe white, 7-16 cm long, 2-3 cm thick, tapering to a bulbous base; partial veil membranous, breaking to form a superior skirt-like veil. Volva consisting of two to three concentric rings at the stipe base.","Spores 9-13 x 6.5-9.5 µm elliptical, smooth, nonamyloid. Spore print white.","['7', '16 ']","['2', '3 ']","['9', '13']","['6.5', '9.5 ']","['6', '39 ']",cm,cm,µm,µm,cm
45,https://www.mykoweb.com/CAF/species/Amanita_novinupta.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita novinupta,,,,,,['Amanita rubescens'],,"Cap 5-14 cm broad, convex, expanding to nearly plane, the margin not striate or obscurely so at maturity; surface moist, smooth, pallid, becoming blotched to unevenly pinkish-buff, darkening slightly in age; universal veil remnants: white to pinkish-buff warts, scattered or aggregated in a central patch; flesh thick at the disc, thin elsewhere, white, firm, bruising pinkish-buff very slowly; odor indistinct; taste mild.","Stipe 6-12 cm tall, 1.5-3.5 cm thick, hollow to stuffed in age; equal to tapered to a slightly enlarged base, or with a small bulb; surface white, dry, finely striate at the apex, with pale pinkish-brown squamules below, the volva, one to several scaly rings or collars at the base; partial veil membranous, thin, white, the upper surface striate, the lower surface with flattened cottony scales, forming a fragile, pendulous, superior ring.","Spores 7-8.5 x 5.5-6 µm, broadly elliptical, amyloid; spore print white.","['6', '12 ']","['1.5', '3.5 ']","['7', '8.5']","['5.5', '6 ']","['5', '14 ']",cm,cm,µm,µm,cm
46,https://www.mykoweb.com/CAF/species/Amanita_ocreata.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita ocreata,,,,,,['Amanita bivolvata'],,"Cap 5-13 cm broad, convex, expanding to plano-convex; margin decurved, often plane at maturity, not striate, or if so, obscurely; surface nearly smooth, sticky when moist; color: pallid to cream, sometimes with pinkish tones; universal veil patch usually lacking, or if present, thin, appressed, whitish to buff; context moderately thick, firm, white, yellowing in KOH; odor mild at first, of fish in age; taste, mild.","Stipe 10-22 cm tall, 1.5-3.0 cm thick, round, usually stuffed at maturity, the base bulbous; surface white, scurfy or with fine appressed scales at the apex, scattered fibrils to smooth below; partial veil thin, membranous, pallid, upper surface faintly wrinkled, lower surface cottony, forming an evanescent, ragged, superior ring, often collapsing against the stipe; volva membranous, thin, white, sac-like, erect or flattened against the stipe base.","Spores 9-12.5 x 7-9 µm, subglobose to oval, smooth, thin-walled, amyloid; spore print white.","['10', '22 ']","['1.5', '3.0 ']","['9', '12.5']","['7', '9 ']","['5', '13 ']",cm,cm,µm,µm,cm
47,https://www.mykoweb.com/CAF/species/Amanita_pachycolea.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita pachycolea,,,,,,[],,"Cap 8-18 cm broad, rounded at first, then convex, finally plane and slightly umbonate at maturity; surface viscid when moist; color dark brown, fading to light brown in age, occasionally with a remnant of universal veil tissue; margin conspicuously and deeply striate.","Stipe 10-25 cm long, 1-3 cm thick, equal to narrower at the apex; pallid, covered with fine brown scales. Annulus absent. Universal veil forming a thick, membranous sac-like volva, sometimes developing rusty stains.","Spores 11.5-14.0 x 10-12 µm, smooth, nonamyloid, globose to subglobose. Spore print white. ","['10', '25 ']","['1', '3 ']","['11.5', '14.0']","['10', '12 ']","['8', '18 ']",cm,cm,µm,µm,cm
48,https://www.mykoweb.com/CAF/species/Amanita_pantherina.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita pantherina,,,,,,[],,"Cap 4-15 cm broad, convex at first, then plane in age, viscid, margin striate; color variable: from buff-yellow (usually darker at the disc) to dark brown; universal veil remnants forming pointed warts. Odor mild.","Stipe 7-11 cm long, 1-2.5 cm, tapering to a basal bulb. Partial veil membranous leaving a superior skirt-like ring. Universal veil forming a single roll or collar on the basal bulb.","Spores 9.5-13 x 7-9.5 µm, smooth, elliptical, nonamyloid. Spore print white.","['7', '11 ']","['1', '2.5 ']","['9.5', '13']","['7', '9.5 ']","['4', '15 ']",cm,cm,µm,µm,cm
49,https://www.mykoweb.com/CAF/species/Amanita_phalloides.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita phalloides,,,,,,[],,"Cap 3.5-15 cm broad, convex, expanding to nearly plane, at maturity
the disc sometimes slightly raised or depressed; margin entire, seldom
striate, or if so, obscurely so; surface subviscid when moist, smooth,
occasionally with a faint, appressed, white universal veil patch; color:
olive, olive-brown, to yellowish-brown, rarely white, typically with innate,
darker streaks, the margin paler, fading overall to dull tan in age; flesh
soft, white, moderately thick at the disc, unchanging, at times yellowish-brown
just below the cuticle; odor slightly pungent; taste mild.","Stipe 4-18 cm long, 1-3 cm thick, equal to tapering to an enlarged,
sometimes bulbous base, usually solid but the apex sometimes stuffed; surface
finely striate at the apex, otherwise smooth or with scattered, flattened
small scales, white to pale yellowish; flesh white, firm, unchanging; partial
veil membranous, cream-colored to tinged like the cap, the upper surface
striate, lower surface slightly pubescent, forming a pendulous, superior
annulus; volva membranous, thin, white, sac-like, usually erect from the
stipe.","Spores 7-12 x 6-10 µm, ovoid to elliptical, amyloid; spore print white.","['4', '18 ']","['1', '3 ']","['7', '12']","['6', '10 ']","['3.5', '15 ']",cm,cm,µm,µm,cm
50,http://www.mushroomexpert.com/amanita_porphyria.html,,,,,,,,,,,,,Amanita porphyria,,,,,,[],For description see Thiers.,"Cap: 3-12 cm; convex, becoming broadly convex, often with a central bump; sticky at first or when wet; bald; appearing streaked radially; the margin not prominently lined; grayish brown to brown or purplish brown; often with scattered gray to purplish gray warts or patches.","Stem: 5-12 cm long; 1-1.5 cm thick; more or less equal above; terminating in a basal bulb that is rimmed or collared (and sometimes ""cleft,"" causing confusion with Amanita brunnescens); with a grayish ring and gray fibrils below the ring, often arranged in chevrons or zones; bald above the ring; the grayish volva sometimes leaving fragments on the lower stem.",Microscopic Features: Spores 7-10 µ; globose; smooth; amyloid. Basidia 4-spored; unclamped. Pileipellis an ixocutis of hyphae 2-8 µ wide. Lamellar trama bilateral; subhymenium subcellular.,"['5', '12 ']","['1', '1.5 ']","['7', '10 ']","['7', '10 ']","['3', '12 ']",cm,cm,µ,µ,cm
51,https://www.mykoweb.com/CAF/species/Amanita_protecta.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita protecta,,,,,,['Amanita inaurata'],,"Cap 4-14.0 cm broad, convex, becoming plano-convex to plano-depressed; margin striate, at first decurved, eventually plane to raised; surface subviscid when moist, smooth, uniformly pale grey-brown when young, occasionally streaked darker in age; universal veil fragments consisting of scattered whitish, cottony-felty patches, in dry weather drying down to thin appressed layer, sometimes developing tawny-brown tones; context 0.5-1.0 cm thick, white, firm, unchanging, to slightly tawny-brown where cut; odor when fresh, mild, in age unpleasant, fishy; taste mild.","Stipe 5-15 cm long, 1.0-3.0 cm thick, more or less equal, stuffed to hollow in age; surface whitish with conspicuous overlying grey fibrils; volva moderately thick, white, felty-membranous, sheathing, breaking up with elongation of the stipe, leaving grey-edged patches and partial bands on the lower third, often forming a simple collar-like cup at the base; partial veil absent; stipe and volva sometimes discoloring tawny-brown in age.","Spores 10-12 x 8.5-10µ, ovoid to subglobose, smooth, thin-walled, inamyloid; spore print white.","['5', '15 ']","['1.0', '3.0 ']","['10', '12']","['8.5', '10']","['4', '14.0 ']",cm,cm,,,cm
52,http://www.amanitaceae.org/?Amanita+pruittii,,,,,,,,,,,,,Amanita pruittii,,,,,,"['Saproamanita pruittii', 'Aspidella pruittii ']",For description see Tulloss et al. 2014.,"The white-gray cap is 30 - 150 mm wide, and sometimes becomes pale orange, pale yellow, or red brown.  The cap is hemispheric at first then becomes convex to nearly flat.  The cap is tacky to dry and somewhat dull.  In older specimens the usually white to off-white flesh has thicker gray-brown regions below the cap's surface.  The cap thins evenly to the nonstriate edge.  The cap's edge extends a brief distance beyond the ends of the gills, and has bits of the volva and ring attached to it.  The cap has small warts and scales, that are sometimes flattened and grouped together to form irregular patches that become brown to dark grey with age.","The white stem (sometimes with yellow stains) is 30 - 150 × 7 - 40 mm, and has a width that sometimes approaches one half of its length (more often one quarter to one third of its length).  The stem narrows downward to a rounded point and is broadest near its midpoint.  There is no distinct bulb.  The stem's flesh is white at the top and cream to sordid cream at the bottom.  The ring placement on the stem is highly variable, from above the middle of the stem to well below the middle.  The ring is decorated with fine lines on top and develops red brown spots on the underside with age, it has a thickened edge. 
The universal veil is sometimes entirely absent,and sometimes indistinct, more often it is present as fibrous scales on the lower stipe above the pointed base and/or as white or reddish staining fibrils  Infrequently the surface of the stipe may break up into recurved scales in many places below the ring.","Spores are (6.8-) 8.0 - 11.2 (-14.0) × (5.8-) 6.5 - 8.8 (-11.2) µm, amyloid, and subglobose to broadly ellipsoid.  Clamps are common and prominent at bases of basidia.","['30 ', ' 150']","['7 ', ' 40 ']","['(6.8', ') 8.0 ', ' 11.2 (', '14.0) ']","[' (5.8', ') 6.5 ', ' 8.8 (', '11.2) ']","['30 ', ' 150 ']",mm,mm,µm,µm,mm
53,http://www.amanitaceae.org/?Amanita+silvicola,,,,,,,,,,,,,Amanita silvicola,,,,,,[],For descriptions see Amanitaceae.org & Kauffman.,"The cap of Amanita silvicola is 50 - 120 mm wide, convex, with a
        slightly flattened center to plano-convex or flat, with a
        nonsulcate, appendiculate margin long remaining incurved.
        The cap is at first completely covered by a rather thin,
        soft, white to sordid, floccose, continuous layer of volva, later often with scattered, large to small,
        floccose to felted, irregular patches of volva on a subviscid, white cap skin.","The stem is 60 - 100 × 15 - 25 mm, subcylindrical, solid, white, floccose,
        exannulate or with evanescent floccose annular zone, with
        floccose to felted remnants of volva on the outside of
        the subabrupt to abrupt, often marginate, rather
        top-shaped bulb (up to 30 mm wide).  The bulb may lose its
        abrupt character with age and become closer to clavate
        without a distinct margin.",The spores measure (6.1-) 7.2 - 10.0 (-12.5) × (4.0-) 4.2 - 6.0 (-8.8) µm and are amyloid and ellipsoid to elongate or (infrequently) cylindric.  Clamps are absent at bases of basidia.,"['60 ', ' 100']","['15 ', ' 25 ']","['(6.1', ') 7.2 ', ' 10.0 (', '12.5) ']","[' (4.0', ') 4.2 ', ' 6.0 (', '8.8) ']","['50 ', ' 120 ']",mm,mm,µm,µm,mm
54,https://www.mykoweb.com/CAF/species/Amanita_smithiana.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita smithiana,,,,,,[],,"Cap 70-140 mm broad, convex, becoming  plano-convex; margin incurved, then decurved, frequently decorated with cottony veil fragments when young; surface white to cream, covered with white, powdery to cottony floccose universal veil fragments, sometimes forming small pyramidal warts that developing buff tones in age and are easily removed; ornamentation sometimes lost at maturity leaving the surface glabrous, moist to subviscid; context white, unchanging, soft, up to 10 mm in width near disc; odor mild when young, unpleasant in age; taste mild. ","Stipe 70-170 x 20-40 mm in width, round, solid, equal to gradually enlarged or sub-bulbous at the base with a pointed root-like extension; surface dry, white, obscurely fibrillose at apex, elsewhere sparsely covered with cottony universal veil fragments sometimes discoloring tan brown; annulus absent, or if present, ephemeral; volva poorly developed, consisting of concentric bands of veil fragments discoloring buff brown to pinkish brown. ","Spores 10.5-12 (12.5) x 6.5-9.0 Âµm, broadly ellipsoid to ovoid, smooth, thin-walled, hilar appendage inconspicuous; amyloid; spores white in deposit","['70', '170']","['20', '40 ']","['10.5', '12 (12.5)']","['6.5', '9.0 ']","['70', '140 ']",mm,mm,µm,µm,mm
55,https://www.mykoweb.com/CAF/species/Amanita_vaginata.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita vaginata,,,,,,[],,"Cap 5.5-10.0 cm broad, convex, expanding to plano-convex, in age sometimes centrally depressed with a low umbo; margin at first decurved, plane to elevated at maturity, tuberculate-striate, the striations up to 1.2 cm long; surface when young partially covered with a membranous, white universal veil patch or patches which may discolor pale ochraceous-brown; at maturity the veil patches typically disappearing, the cap then grey to grey-brown, sticky when moist, glabrous except for the margin; context white to pale grey, firm, up to 1 cm thick; odor and taste mild.","Stipe 6-13 cm long, 1.2-2.0 cm thick, more or less equal, not bulbous, stuffed to hollow; surface of apex pruinose, the ornamentation often arranged in faint grey longitudinal lines over a pallid background, elsewhere grey-brown, squamulose, more coarsely so near the base; universal veil white, membranous, saccate, sometimes discoloring like the cap patches, attached near the stipe base, flaring gradually, not abruptly, from the volva base; partial veil absent.","Spores 8.0-11.5 x 7.5-10 µm, subglobose to globose, smooth, thin-walled, hilar appendage distinct, contents granular with one to several guttules, inamyloid; spore print white.","['6', '13 ']","['1.2', '2.0 ']","['8.0', '11.5']","['7.5', '10 ']","['5.5', '10.0 ']",cm,cm,µm,µm,cm
56,https://www.mykoweb.com/CAF/species/Amanita_velosa.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita velosa,,,,,,['Amanitopsis velosa'],,"Cap 5-11 cm broad, ovoid, becoming convex, then nearly plane, margin conspicuously grooved or striate; surface viscid when moist, smooth, pinkish-buff to orange-buff, fading in age to buff-brown, typically partially covered with a cottony white patch; flesh thick, white, not staining.","Stipe 4-11 cm tall, 1.0-2.5 cm thick, equal or tapering to a enlarged base; surface white, smooth to pruinose above, sometimes scaly below, partial veil absent but a velar scar or zone may be present; universal veil forming a membranous, white cup-like volva at the base.","Spores 8.5-12 x 7-11 µm, elliptical, smooth, nonamyloid; spore print white.","['4', '11 ']","['1.0', '2.5 ']","['8.5', '12']","['7', '11 ']","['5', '11 ']",cm,cm,µm,µm,cm
57,http://www.mushroomexpert.com/amanita_calyptroderma.html,,,,,Amanita  ,https://www.mykoweb.com/CAF/genera/Amanita.html,Amanitaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Amanita vernicoccora,,,,,,['Amanita calyptroderma'],For description see Bojantchev et al.,"Cap: 8-20 cm (sometimes larger); round at first, becoming convex or nearly flat; sticky when fresh; bald; orangish to orangish brown or yellowish brown; often paler toward the margin; typically adorned with one or a few large, thick, white patches; the margin faintly to strongly lined at maturity.","Stem: 7-25 cm long; up to 4 cm thick; more or less equal; bald or powdery; whitish, often discoloring and bruising slightly brownish; with a cream-colored, skirt-like ring; the base enclosed in a sack-like, white to yellowish volva that sometimes crumbles.",Microscopic Features: Spores 9-12 x 6-8 µ; smooth; broadly ellipsoid; inamyloid. Basidia 4-spored; basally clamped. Pileipellis an ixocutis of elements 2-7 µ wide. Lamellar trama bilateral; subhymenium ramose to subcellular.,"['7', '25 ']",['4 '],"['9', '12']","['6', '8 ']","['8', '20 ']",cm,cm,µ,µ,cm
58,https://www.mykoweb.com/CAF/species/Clitocybe_deceptiva.html,,,,,Clitocybe  ,https://www.mykoweb.com/CAF/genera/Clitocybe.html,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Clitocybe deceptiva,,,,,,['Clitocybe suaveolens'],,"Cap 1.2-5 cm broad, convex expanding to nearly plane, the disc sometimes slightly to moderately depressed; margin at first incurved, finely striate when moist; surface smooth, hygrophanous, pale tan-brown to grey-brown, fading to pale-buff at maturity, the disk remaining slightly darker; flesh thin, colored like the cap, unchanging; odor of anise; taste mild.","Stipe 1.5-4.0 cm, 3-5 mm thick, stuffed becoming hollow, round, occasionally flattened; more or less equal to slightly enlarged at the base, the latter with cottony mycelium; surface pallid, appressed fibrillose over a pale-buff or pallid background; cortex flesh pale-buff, unchanging; veil absent.","Spores 6-7.5 x 3.5-4 µm, elliptical, smooth, nonamyloid; spore print cream pinkish-buff.","['1.5', '4.0 ']","['3', '5 ']","['6', '7.5']","['3.5', '4 ']","['1.2', '5 ']",cm,mm,µm,µm,cm
59,https://www.mykoweb.com/CAF/species/Annulohypoxylon_thouarsianum.html,,,,,,,,,,,,,Annulohypoxylon thouarsianum,,,,,,"['Hypoxylon thouarsianum', 'Daldinia grandis']",,"Fruit body annual, sessile, 1.0-5.0 cm broad, up to 3.0 cm in height, compressed-globose to
        hemispheric, occasionally lobed; surface dark-brown to black, carbonaceous, dull or varnished,
        densely pimpled with perithecia, the tips encircled by a flat, sometimes sunken disc; context
        fibrous-woody, radially lined to faintly concentrically-zoned grey and brown, sometimes appearing
        silky-lustrous; odor and taste not investigated.",,"Spores 15.0-21.0 x 4.5-6.0 µm, smooth, inequilateral, narrowly elliptical to slightly fusoid or cucumber-shaped with a curved and flat side, the latter with a germ slit; spores light to medium-brown mounted in water; spore deposit not seen.",,,"['15.0', '21.0']","['4.5', '6.0 ']","['1.0', '5.0 ']",,,µm,µm,cm
60,https://www.mykoweb.com/CAF/species/Apioperdon_pyriforme.html,,,,,Lycoperdon  ,https://www.mykoweb.com/CAF/genera/Lycoperdon.html,Lycoperdaceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Apioperdon pyriforme,,,,,,"['Lycoperdon pyriforme', 'Morganella pyriformis']",,"Fruiting body up to 5.5 cm tall, 3.5 cm broad, pyriform to subglobose, usually with a well-developed, pleated sterile base and conspicuous white rhizomorphs; exoperidium when young, cream, pale-tan to ochre-brown, the surface spinulose to minutely warted, (nearly smooth to the unaided eye); with age and exposure, often medium-brown to dark-reddish-brown, the ornamentation then granulose to slightly areolate; exoperidium persistent until senescence; endoperidium membranous, glabrous, pale-tan to ochre-brown; gleba at first white, soft, yellowish to yellowish-olive, at maturity olive-brown; fruiting body dehiscing via a late-forming apical pore; subgleba white, finely-textured, unchanging; odor and taste strongly fungal.",,"Spores 3.5-4.5 µm, globose, smooth, moderately thick-walled, with a central oil droplet, pedicel absent; capillitium lacking pits; spores medium-brown in deposit.",,,"['3.5', '4.5 ']","['3.5', '4.5 ']",['5.5 '],,,µm,µm,cm
61,https://www.mykoweb.com/CAF/species/Arcangeliella_desjardinii.html,,,,,,,,,,,,,Arcangeliella desjardinii,,,,,,['Gastrolactarius desjardinii'],,"Basidiocarps secotioid, with a stipe and percurrent columella;  colored dark brown, olive brown, greyish brown, greyish orange to yellowish white; 3-5 cm broad. Latex white, copious, and unchanging; staining gleba brownish, pinkish, or	reddish on drying. Gleba exposed, irregularly laminate to  chambered, anastomosing and contorted; pale  yellow to buff. Odor none to mild. Taste mild to slightly mealy or bitter. ","Stipe  2-4.5 cm long, 1-2 cm broad; colored like the pileus or paler; context whitish.","Spores 7.5-10.5 µm X 6.5-9.5 µm, globose to subglobse, ornamentation an amyloid complete or broken reticulum.","['2', '4.5 ']","['1', '2 ']",[],"[' 6.5', '9.5 ']","['3', '5 ']",cm,cm,µm,µm,cm
62,https://www.mykoweb.com/CAF/species/Geastrum_fornicatum.html,,,,,Geastrum  ,https://www.mykoweb.com/CAF/genera/Geastrum.html,Geastraceae,Geastrales,Phallomycetidae,Agaricomycetes,Basidiomycota,Fungi,Geastrum fornicatum,,,,,,[],,"Fruiting body round to globose, 1.5-2.5 cm broad, the outer layer typically with embedded dirt and debris; at maturity splitting into 4-6 rays which recurve and elevate the spore sac, the tips remaining attached to a basal cup; expanded fruiting body up to 6 cm broad, and 8 cm tall;  rays dark-brown, the surface scaling irregularly in age to expose a light brown under layer; spore sac 1.5-2.5 cm in diameter, rounded to slightly flattened, on a short stalk, dark brown, with a roughened surface, opening via an apical tear or slit.",,"Spores 3.5-4.5 µm, round, warted; dark-brown in mass.",,,"['3.5', '4.5 ']","['3.5', '4.5 ']","['1.5', '2.5 ']",,,µm,µm,cm
63,https://www.mykoweb.com/CAF/species/Armillaria_mellea.html,,,,,,,,,,,,,Armillaria mellea,,,,,,['Armillariella mellea'],,"Cap 3-13 cm broad, convex at first, becoming nearly plane, sometimes broadly umbonate at maturity, margin finely striate; color varying from yellowish-brown to reddish-brown, the disc darker with fine hair or scales; surface viscid when moist; odor mild, taste acrid.","Stipe 5-17 cm long, 0.5-3.0 cm thick, tapering towards the base when growing in clusters, enlarged to bulbous at the base when growing apart; tough, fibrous; partial veil cottony forming a superior ring; pallid above the ring, yellowish-brown to reddish-brown below.","Spores 7-9.5 x 5-7 µm, smooth, elliptical, nonamyloid. Spore print white.","['5', '17 ']","['0.5', '3.0 ']","['7', '9.5']","['5', '7 ']","['3', '13 ']",cm,cm,µm,µm,cm
64,http://www.mushroomexpert.com/armillaria_solidipes.html,,,,,,,,,,,,,Armillaria solidipes,,,,,,['Armillaria ostoyae'],For description see Burdsall & Volk.,"Cap: 4–10 cm; convex at first, becoming broadly convex or nearly flat in age; dry or slightly moist; dark brown to cinnamon brown or yellow-brown underneath small, tan to brown or blackish scales; the margin sometimes becoming finely lined.","Stem: 5–10 cm long; 0.5–1.5 cm thick; more or less equal, or slightly tapered to base; whitish, becoming brownish to gray or nearly black toward the base; finely hairy with brownish fibrils; with a well-developed whitish ring that may feature a yellowish or brownish underside or edge; usually with yellowish mycelium near the base; attached to long black rhizomorphs that run through the wood.","Microscopic Features: Spores 7–10.5 x 4–6.5 µm; ellipsoid; smooth; hyaline in KOH; inamyloid. Basidia often basally clamped; 4-spored. Cheilocystidia (""marginal cells"") inconspicuous; 15–25 x 2.5–5 µm; cylindric-flexuous, subclavate, or subfusiform; thin-walled; hyaline in KOH. Pleurocystidia not found. Pileipellis a cutis; golden brownish in KOH; elements 5–10 µm wide, smooth; terminal cells cylindric with rounded apices.","['5', '10 ']","['0.5', '1.5 ']","['7', '10.5']","['4', '6.5 ']","['4', '10 ']",cm,cm,µm,µm,cm
65,https://www.mykoweb.com/CAF/species/Tricholoma_murrillianum.html,,,,,Tricholoma  ,https://www.mykoweb.com/CAF/genera/Tricholoma.html,Tricholomataceae,Agaricales,Agaricomycetidae,Agaricomycetes,Basidiomycota,Fungi,Tricholoma murrillianum,,,,,,"['Armillaria arenicola', 'Agaricus magnivelaris', '; Agaricus ponderosus', '; Armillaria ponderosa', 'Tricholoma magnivelare']",,"Cap 5-25 cm broad, convex to plano-convex, margin inrolled at first, upturned in age; surface dry to subviscid when moist, white when young, developing yellow to orange or brownish stains in age; flesh thick, white; odor distinctly fragrant.","Stipe 4-15 cm long, 1-6 cm broad, solid, equal; flesh tough, white, developing similar colors as the cap; veil sheathing from the base, thick, white, forming a cottony annulus.","Spores 5-7 X 4.5-5.5 µm, subglobose to short elliptical, non-amyloid, smooth. Spore print white.","['4', '15 ']","['1', '6 ']","['5', '7 ']","[' 4.5', '5.5 ']","['5', '25 ']",cm,cm,µm,µm,cm
66,https://www.mykoweb.com/CAF/species/Arrhenia_epichysium.html,,,,,,,,,,,,,Arrhenia epichysium,,,,,,['Omphalina epichysium'],,"Cap 1.0-3.0 cm broad, convex-depressed to infundibuliform; margin incurved, then decurved; surface translucent-striate, hygrophanous, grey-brown to dingy-brown, fading to lighter shades, glabrous except furfuraceous at the center; context thin, approximately 1.0 mm thick, watery-brown, unchanging; odor and taste mild.","Stipe 1.0-2.5 cm long, 2.0-3.0 mm thick, more or less equal, hollow-stuffed in age, frequently white-tomentose at the base; surface glabrous, watery greyish-brown; partial veil absent.","Spores 7.0-8.5 x 4.0-4.5 µm, elliptical to elliptical-oblong in face-view, slightly inequilateral in profile, smooth, thin-walled, hilar appendage inconspicuous, contents granular, inamyloid; spores deposit not seen.","['1.0', '2.5 ']","['2.0', '3.0 ']","['7.0', '8.5']","['4.0', '4.5 ']","['1.0', '3.0 ']",cm,mm,µm,µm,cm
